MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1552525200,           2019-03-14 01:00:00,           2019-03-13 21:00:00,      3.370000,      1.522000,          4.014000,                    28.646802,      1.006000
                1552527000,           2019-03-14 01:30:00,           2019-03-13 21:30:00,      3.370000,      1.566000,          4.083000,                    29.174582,      1.006000
                1552528800,           2019-03-14 02:00:00,           2019-03-13 22:00:00,      3.370000,      1.533000,          4.385000,                    31.304014,      1.007000
                1552530600,           2019-03-14 02:30:00,           2019-03-13 22:30:00,      3.370000,      1.544000,          4.339000,                    30.985016,      1.007000
                1552532400,           2019-03-14 03:00:00,           2019-03-13 23:00:00,      3.370000,      1.544000,          4.291000,                    30.642246,      1.007000
                1552534200,           2019-03-14 03:30:00,           2019-03-13 23:30:00,      3.370000,      1.544000,          4.363000,                    31.156401,      1.007000
                1552536000,           2019-03-14 04:00:00,           2019-03-14 00:00:00,      3.370000,      1.533000,          4.410000,                    31.482487,      1.007000
                1552537800,           2019-03-14 04:30:00,           2019-03-14 00:30:00,      3.370000,      1.522000,          4.375000,                    31.223158,      1.008000
                1552539600,           2019-03-14 05:00:00,           2019-03-14 01:00:00,      3.370000,      1.522000,          4.310000,                    30.759271,      1.007000
                1552541400,           2019-03-14 05:30:00,           2019-03-14 01:30:00,      3.370000,      1.544000,          4.373000,                    31.227812,      1.007000
                1552543200,           2019-03-14 06:00:00,           2019-03-14 02:00:00,      3.370000,      1.544000,          4.734000,                    33.805731,      1.008000
                1552545000,           2019-03-14 06:30:00,           2019-03-14 02:30:00,      3.370000,      1.555000,          4.846000,                    34.616017,      1.008000
                1552546800,           2019-03-14 07:00:00,           2019-03-14 03:00:00,      3.370000,      1.499000,          4.767000,                    33.999187,      1.008000
                1552548600,           2019-03-14 07:30:00,           2019-03-14 03:30:00,      3.370000,      1.522000,          4.711000,                    33.621097,      1.008000
                1552550400,           2019-03-14 08:00:00,           2019-03-14 04:00:00,      3.370000,      1.499000,          4.610000,                    32.879432,      1.008000
                1552552200,           2019-03-14 08:30:00,           2019-03-14 04:30:00,      3.370000,      1.544000,          4.544000,                    32.448931,      1.008000
                1552554000,           2019-03-14 09:00:00,           2019-03-14 05:00:00,      3.370000,      1.533000,          4.486000,                    32.025042,      1.007000
                1552555800,           2019-03-14 09:30:00,           2019-03-14 05:30:00,      3.370000,      1.510000,          4.453000,                    31.769311,      1.008000
                1552557600,           2019-03-14 10:00:00,           2019-03-14 06:00:00,      3.370000,      1.510000,          4.424000,                    31.562415,      1.007000
                1552559400,           2019-03-14 10:30:00,           2019-03-14 06:30:00,      3.370000,      1.510000,          4.353000,                    31.055875,      1.007000
                1552561200,           2019-03-14 11:00:00,           2019-03-14 07:00:00,      3.370000,      1.499000,          4.305000,                    30.704112,      1.007000
                1552563000,           2019-03-14 11:30:00,           2019-03-14 07:30:00,      3.370000,      1.499000,          4.320000,                    30.811095,      1.007000
                1552564800,           2019-03-14 12:00:00,           2019-03-14 08:00:00,      3.370000,      1.510000,          4.295000,                    30.642082,      1.007000
                1552566600,           2019-03-14 12:30:00,           2019-03-14 08:30:00,      3.370000,      1.522000,          4.250000,                    30.331068,      1.007000
                1552568400,           2019-03-14 13:00:00,           2019-03-14 09:00:00,      3.370000,      1.522000,          4.414000,                    31.501490,      1.007000
                1552570200,           2019-03-14 13:30:00,           2019-03-14 09:30:00,      3.370000,      1.488000,          4.528000,                    32.284796,      1.007000
                1552572000,           2019-03-14 14:00:00,           2019-03-14 10:00:00,      3.370000,      1.488000,          4.494000,                    32.042375,      1.007000
                1552573800,           2019-03-14 14:30:00,           2019-03-14 10:30:00,      3.370000,      1.499000,          4.520000,                    32.237534,      1.008000
                1552575600,           2019-03-14 15:00:00,           2019-03-14 11:00:00,      3.370000,      1.477000,          4.457000,                    31.768923,      1.007000
                1552577400,           2019-03-14 15:30:00,           2019-03-14 11:30:00,      3.370000,      1.477000,          4.389000,                    31.284228,      1.007000
                1552579200,           2019-03-14 16:00:00,           2019-03-14 12:00:00,      3.370000,      1.465000,          4.374000,                    31.166989,      1.007000
                1552581000,           2019-03-14 16:30:00,           2019-03-14 12:30:00,      3.370000,      1.454000,          4.384000,                    31.228763,      1.007000
                1552582800,           2019-03-14 17:00:00,           2019-03-14 13:00:00,      3.370000,      1.488000,          4.363000,                    31.108341,      1.007000
                1552584600,           2019-03-14 17:30:00,           2019-03-14 13:30:00,      3.370000,      1.488000,          4.331000,                    30.880180,      1.007000
                1552586400,           2019-03-14 18:00:00,           2019-03-14 14:00:00,      3.370000,      1.488000,          4.308000,                    30.716189,      1.007000
                1552588200,           2019-03-14 18:30:00,           2019-03-14 14:30:00,      3.370000,      1.488000,          4.389000,                    31.293722,      1.007000
                1552590000,           2019-03-14 19:00:00,           2019-03-14 15:00:00,      3.370000,      1.477000,          4.466000,                    31.833074,      1.007000
                1552591800,           2019-03-14 19:30:00,           2019-03-14 15:30:00,      3.370000,      1.488000,          4.498000,                    32.070895,      1.007000
                1552593600,           2019-03-14 20:00:00,           2019-03-14 16:00:00,      3.370000,      1.499000,          4.476000,                    31.923718,      1.007000
                1552595400,           2019-03-14 20:30:00,           2019-03-14 16:30:00,      3.370000,      1.465000,          4.469000,                    31.843913,      1.007000
                1552597200,           2019-03-14 21:00:00,           2019-03-14 17:00:00,      3.370000,      1.488000,          4.492000,                    32.028115,      1.007000
                1552599000,           2019-03-14 21:30:00,           2019-03-14 17:30:00,      3.370000,      1.465000,          4.485000,                    31.957921,      1.007000
                1552600800,           2019-03-14 22:00:00,           2019-03-14 18:00:00,      3.370000,      1.488000,          4.450000,                    31.728654,      1.007000
                1552602600,           2019-03-14 22:30:00,           2019-03-14 18:30:00,      3.370000,      1.488000,          4.450000,                    31.728654,      1.007000
                1552604400,           2019-03-14 23:00:00,           2019-03-14 19:00:00,      3.370000,      1.488000,          4.404000,                    31.400672,      1.008000
                1552606200,           2019-03-14 23:30:00,           2019-03-14 19:30:00,      3.370000,      1.477000,          4.346000,                    30.977729,      1.007000
                1552608000,           2019-03-15 00:00:00,           2019-03-14 20:00:00,      3.370000,      1.465000,          4.321000,                    30.789337,      1.007000
                1552609800,           2019-03-15 00:30:00,           2019-03-14 20:30:00,      3.370000,      1.443000,          4.328000,                    30.820496,      1.007000
                1552611600,           2019-03-15 01:00:00,           2019-03-14 21:00:00,      3.370000,      1.443000,          4.382000,                    31.205040,      1.007000
                1552613400,           2019-03-15 01:30:00,           2019-03-14 21:30:00,      3.370000,      1.477000,          4.367000,                    31.127414,      1.007000
                1552615200,           2019-03-15 02:00:00,           2019-03-14 22:00:00,      3.370000,      1.454000,          4.406000,                    31.385477,      1.007000
                1552617000,           2019-03-15 02:30:00,           2019-03-14 22:30:00,      3.370000,      1.477000,          4.411000,                    31.441041,      1.007000
                1552618800,           2019-03-15 03:00:00,           2019-03-14 23:00:00,      3.370000,      1.477000,          4.434000,                    31.604982,      1.007000
                1552620600,           2019-03-15 03:30:00,           2019-03-14 23:30:00,      3.370000,      1.465000,          4.376000,                    31.181240,      1.007000
                1552622400,           2019-03-15 04:00:00,           2019-03-15 00:00:00,      3.370000,      1.454000,          4.463000,                    31.791507,      1.007000
                1552624200,           2019-03-15 04:30:00,           2019-03-15 00:30:00,      3.370000,      1.454000,          4.608000,                    32.824393,      1.008000
                1552626000,           2019-03-15 05:00:00,           2019-03-15 01:00:00,      3.370000,      1.465000,          4.691000,                    33.425776,      1.008000
                1552627800,           2019-03-15 05:30:00,           2019-03-15 01:30:00,      3.370000,      1.465000,          4.709000,                    33.554035,      1.008000
                1552629600,           2019-03-15 06:00:00,           2019-03-15 02:00:00,      3.370000,      1.477000,          4.776000,                    34.042714,      1.008000
                1552631400,           2019-03-15 06:30:00,           2019-03-15 02:30:00,      3.370000,      1.443000,          4.762000,                    33.911091,      1.008000
                1552633200,           2019-03-15 07:00:00,           2019-03-15 03:00:00,      3.370000,      1.465000,          4.741000,                    33.782052,      1.008000
                1552635000,           2019-03-15 07:30:00,           2019-03-15 03:30:00,      3.370000,      1.465000,          4.710000,                    33.561161,      1.008000
                1552636800,           2019-03-15 08:00:00,           2019-03-15 04:00:00,      3.370000,      1.454000,          4.693000,                    33.429878,      1.008000
                1552638600,           2019-03-15 08:30:00,           2019-03-15 04:30:00,      3.370000,      1.454000,          4.686000,                    33.380014,      1.008000
                1552640400,           2019-03-15 09:00:00,           2019-03-15 05:00:00,      3.370000,      1.454000,          4.690000,                    33.408508,      1.008000
                1552642200,           2019-03-15 09:30:00,           2019-03-15 05:30:00,      3.370000,      1.454000,          4.654000,                    33.152067,      1.008000
                1552644000,           2019-03-15 10:00:00,           2019-03-15 06:00:00,      3.370000,      1.432000,          4.607000,                    32.797346,      1.007000
                1552645800,           2019-03-15 10:30:00,           2019-03-15 06:30:00,      3.370000,      1.465000,          4.551000,                    32.428205,      1.008000
                1552647600,           2019-03-15 11:00:00,           2019-03-15 07:00:00,      3.370000,      1.465000,          4.532000,                    32.292820,      1.007000
                1552649400,           2019-03-15 11:30:00,           2019-03-15 07:30:00,      3.370000,      1.454000,          4.499000,                    32.047948,      1.007000
                1552651200,           2019-03-15 12:00:00,           2019-03-15 08:00:00,      3.370000,      1.443000,          4.473000,                    31.853068,      1.008000
                1552653000,           2019-03-15 12:30:00,           2019-03-15 08:30:00,      3.370000,      1.432000,          4.432000,                    31.551516,      1.008000
                1552654800,           2019-03-15 13:00:00,           2019-03-15 09:00:00,      3.370000,      1.454000,          4.431000,                    31.563560,      1.007000
                1552656600,           2019-03-15 13:30:00,           2019-03-15 09:30:00,      3.370000,      1.432000,          4.590000,                    32.676322,      1.008000
                1552658400,           2019-03-15 14:00:00,           2019-03-15 10:00:00,      3.370000,      1.432000,          4.665000,                    33.210249,      1.007000
                1552660200,           2019-03-15 14:30:00,           2019-03-15 10:30:00,      3.370000,      1.387000,          4.772000,                    33.929784,      1.008000
                1552662000,           2019-03-15 15:00:00,           2019-03-15 11:00:00,      3.370000,      1.420000,          4.932000,                    35.099396,      1.008000
                1552663800,           2019-03-15 15:30:00,           2019-03-15 11:30:00,      3.370000,      1.409000,          4.818000,                    34.277680,      1.008000
                1552665600,           2019-03-15 16:00:00,           2019-03-15 12:00:00,      3.370000,      1.420000,          4.694000,                    33.405629,      1.008000
                1552667400,           2019-03-15 16:30:00,           2019-03-15 12:30:00,      3.370000,      1.443000,          4.637000,                    33.020943,      1.008000
                1552669200,           2019-03-15 17:00:00,           2019-03-15 13:00:00,      3.370000,      1.443000,          4.645000,                    33.077912,      1.008000
                1552671000,           2019-03-15 17:30:00,           2019-03-15 13:30:00,      3.370000,      1.420000,          4.635000,                    32.985746,      1.008000
                1552672800,           2019-03-15 18:00:00,           2019-03-15 14:00:00,      3.370000,      1.432000,          4.650000,                    33.103464,      1.007000
                1552674600,           2019-03-15 18:30:00,           2019-03-15 14:30:00,      3.370000,      1.420000,          4.712000,                    33.533729,      1.008000
                1552676400,           2019-03-15 19:00:00,           2019-03-15 15:00:00,      3.370000,      1.454000,          4.697000,                    33.458371,      1.007000
                1552678200,           2019-03-15 19:30:00,           2019-03-15 15:30:00,      3.370000,      1.454000,          4.680000,                    33.337274,      1.008000
                1552680000,           2019-03-15 20:00:00,           2019-03-15 16:00:00,      3.370000,      1.420000,          4.651000,                    33.099613,      1.008000
                1552681800,           2019-03-15 20:30:00,           2019-03-15 16:30:00,      3.370000,      1.420000,          4.611000,                    32.814946,      1.008000
                1552683600,           2019-03-15 21:00:00,           2019-03-15 17:00:00,      3.370000,      1.398000,          4.594000,                    32.674101,      1.007000
                1552685400,           2019-03-15 21:30:00,           2019-03-15 17:30:00,      3.370000,      1.420000,          4.535000,                    32.274080,      1.007000
                1552687200,           2019-03-15 22:00:00,           2019-03-15 18:00:00,      3.370000,      1.420000,          4.498000,                    32.010763,      1.007000
                1552689000,           2019-03-15 22:30:00,           2019-03-15 18:30:00,      3.370000,      1.375000,          4.437000,                    31.537412,      1.007000
                1552690800,           2019-03-15 23:00:00,           2019-03-15 19:00:00,      3.370000,      1.387000,          4.354000,                    30.957728,      1.007000
                1552692600,           2019-03-15 23:30:00,           2019-03-15 19:30:00,      3.370000,      1.387000,          4.316000,                    30.687541,      1.007000
                1552694400,           2019-03-16 00:00:00,           2019-03-15 20:00:00,      3.370000,      1.387000,          4.252000,                    30.232489,      1.007000
                1552696200,           2019-03-16 00:30:00,           2019-03-15 20:30:00,      3.370000,      1.398000,          4.173000,                    29.679805,      1.007000
                1552698000,           2019-03-16 01:00:00,           2019-03-15 21:00:00,      3.370000,      1.387000,          4.149000,                    29.500141,      1.007000
                1552699800,           2019-03-16 01:30:00,           2019-03-15 21:30:00,      3.370000,      1.387000,          4.162000,                    29.592573,      1.007000
                1552701600,           2019-03-16 02:00:00,           2019-03-15 22:00:00,      3.370000,      1.387000,          4.129000,                    29.357937,      1.007000
                1552703400,           2019-03-16 02:30:00,           2019-03-15 22:30:00,      3.370000,      1.398000,          4.091000,                    29.096593,      1.007000
                1552705200,           2019-03-16 03:00:00,           2019-03-15 23:00:00,      3.370000,      1.364000,          4.048000,                    28.763721,      1.006000
                1552707000,           2019-03-16 03:30:00,           2019-03-15 23:30:00,      3.370000,      1.398000,          3.992000,                    28.392471,      1.006000
                1552708800,           2019-03-16 04:00:00,           2019-03-16 00:00:00,      3.370000,      1.387000,          3.943000,                    28.035444,      1.007000
                1552710600,           2019-03-16 04:30:00,           2019-03-16 00:30:00,      3.370000,      1.375000,          3.895000,                    27.684972,      1.006000
                1552712400,           2019-03-16 05:00:00,           2019-03-16 01:00:00,      3.370000,      1.409000,          3.847000,                    27.369497,      1.006000
                1552714200,           2019-03-16 05:30:00,           2019-03-16 01:30:00,      3.370000,      1.375000,          3.834000,                    27.251395,      1.007000
                1552716000,           2019-03-16 06:00:00,           2019-03-16 02:00:00,      3.370000,      1.375000,          3.830000,                    27.222963,      1.007000
                1552717800,           2019-03-16 06:30:00,           2019-03-16 02:30:00,      3.370000,      1.387000,          3.839000,                    27.295985,      1.007000
                1552719600,           2019-03-16 07:00:00,           2019-03-16 03:00:00,      3.370000,      1.398000,          3.822000,                    27.183373,      1.006000
                1552721400,           2019-03-16 07:30:00,           2019-03-16 03:30:00,      3.370000,      1.387000,          3.852000,                    27.388417,      1.006000
                1552723200,           2019-03-16 08:00:00,           2019-03-16 04:00:00,      3.370000,      1.387000,          3.853000,                    27.395527,      1.007000
                1552725000,           2019-03-16 08:30:00,           2019-03-16 04:30:00,      3.370000,      1.387000,          3.824000,                    27.189332,      1.006000
                1552726800,           2019-03-16 09:00:00,           2019-03-16 05:00:00,      3.370000,      1.387000,          3.811000,                    27.096900,      1.006000
                1552728600,           2019-03-16 09:30:00,           2019-03-16 05:30:00,      3.370000,      1.387000,          3.855000,                    27.409748,      1.007000
                1552730400,           2019-03-16 10:00:00,           2019-03-16 06:00:00,      3.370000,      1.387000,          3.907000,                    27.779477,      1.007000
                1552732200,           2019-03-16 10:30:00,           2019-03-16 06:30:00,      3.370000,      1.364000,          3.898000,                    27.697872,      1.006000
                1552734000,           2019-03-16 11:00:00,           2019-03-16 07:00:00,      3.370000,      1.364000,          3.931000,                    27.932359,      1.007000
                1552735800,           2019-03-16 11:30:00,           2019-03-16 07:30:00,      3.370000,      1.353000,          3.900000,                    27.703656,      1.007000
                1552737600,           2019-03-16 12:00:00,           2019-03-16 08:00:00,      3.370000,      1.387000,          3.843000,                    27.324425,      1.006000
                1552739400,           2019-03-16 12:30:00,           2019-03-16 08:30:00,      3.370000,      1.375000,          3.841000,                    27.301149,      1.006000
                1552741200,           2019-03-16 13:00:00,           2019-03-16 09:00:00,      3.370000,      1.375000,          3.833000,                    27.244287,      1.007000
                1552743000,           2019-03-16 13:30:00,           2019-03-16 09:30:00,      3.370000,      1.364000,          3.797000,                    26.980200,      1.006000
                1552744800,           2019-03-16 14:00:00,           2019-03-16 10:00:00,      3.370000,      1.364000,          3.734000,                    26.532543,      1.006000
                1552746600,           2019-03-16 14:30:00,           2019-03-16 10:30:00,      3.370000,      1.353000,          3.804000,                    27.021720,      1.006000
                1552748400,           2019-03-16 15:00:00,           2019-03-16 11:00:00,      3.370000,      1.364000,          3.781000,                    26.866509,      1.007000
                1552750200,           2019-03-16 15:30:00,           2019-03-16 11:30:00,      3.370000,      1.353000,          3.718000,                    26.410819,      1.006000
                1552752000,           2019-03-16 16:00:00,           2019-03-16 12:00:00,      3.370000,      1.353000,          3.707000,                    26.332680,      1.006000
                1552753800,           2019-03-16 16:30:00,           2019-03-16 12:30:00,      3.370000,      1.364000,          3.688000,                    26.205683,      1.006000
                1552755600,           2019-03-16 17:00:00,           2019-03-16 13:00:00,      3.370000,      1.330000,          3.766000,                    26.734775,      1.006000
                1552757400,           2019-03-16 17:30:00,           2019-03-16 13:30:00,      3.370000,      1.342000,          3.761000,                    26.708144,      1.006000
                1552759200,           2019-03-16 18:00:00,           2019-03-16 14:00:00,      3.370000,      1.353000,          3.743000,                    26.588406,      1.006000
                1552761000,           2019-03-16 18:30:00,           2019-03-16 14:30:00,      3.370000,      1.342000,          3.765000,                    26.736549,      1.006000
                1552762800,           2019-03-16 19:00:00,           2019-03-16 15:00:00,      3.370000,      1.342000,          3.765000,                    26.736549,      1.006000
                1552764600,           2019-03-16 19:30:00,           2019-03-16 15:30:00,      3.370000,      1.342000,          3.780000,                    26.843069,      1.007000
                1552766400,           2019-03-16 20:00:00,           2019-03-16 16:00:00,      3.370000,      1.353000,          3.764000,                    26.737580,      1.006000
                1552768200,           2019-03-16 20:30:00,           2019-03-16 16:30:00,      3.370000,      1.308000,          3.780000,                    26.817831,      1.006000
                1552770000,           2019-03-16 21:00:00,           2019-03-16 17:00:00,      3.370000,      1.342000,          3.746000,                    26.601623,      1.006000
                1552771800,           2019-03-16 21:30:00,           2019-03-16 17:30:00,      3.370000,      1.364000,          3.702000,                    26.305162,      1.006000
                1552773600,           2019-03-16 22:00:00,           2019-03-16 18:00:00,      3.370000,      1.342000,          3.734000,                    26.516407,      1.006000
                1552775400,           2019-03-16 22:30:00,           2019-03-16 18:30:00,      3.370000,      1.353000,          3.718000,                    26.410819,      1.006000
                1552777200,           2019-03-16 23:00:00,           2019-03-16 19:00:00,      3.370000,      1.353000,          3.685000,                    26.176403,      1.006000
                1552779000,           2019-03-16 23:30:00,           2019-03-16 19:30:00,      3.370000,      1.364000,          3.609000,                    25.644335,      1.006000
                1552780800,           2019-03-17 00:00:00,           2019-03-16 20:00:00,      3.370000,      1.342000,          3.553000,                    25.231065,      1.006000
                1552782600,           2019-03-17 00:30:00,           2019-03-16 20:30:00,      3.370000,      1.353000,          3.551000,                    25.224534,      1.006000
                1552784400,           2019-03-17 01:00:00,           2019-03-16 21:00:00,      3.370000,      1.364000,          3.511000,                    24.947980,      1.006000
                1552786200,           2019-03-17 01:30:00,           2019-03-16 21:30:00,      3.370000,      1.353000,          3.438000,                    24.421838,      1.006000
                1552788000,           2019-03-17 02:00:00,           2019-03-16 22:00:00,      3.370000,      1.353000,          3.392000,                    24.095077,      1.006000
                1552789800,           2019-03-17 02:30:00,           2019-03-16 22:30:00,      3.370000,      1.353000,          3.531000,                    25.082464,      1.006000
                1552791600,           2019-03-17 03:00:00,           2019-03-16 23:00:00,      3.370000,      1.330000,          3.504000,                    24.874841,      1.005000
                1552793400,           2019-03-17 03:30:00,           2019-03-16 23:30:00,      3.370000,      1.308000,          3.448000,                    24.462402,      1.006000
                1552795200,           2019-03-17 04:00:00,           2019-03-17 00:00:00,      3.370000,      1.364000,          3.376000,                    23.988716,      1.006000
                1552797000,           2019-03-17 04:30:00,           2019-03-17 00:30:00,      3.370000,      1.342000,          3.341000,                    23.725580,      1.005000
                1552798800,           2019-03-17 05:00:00,           2019-03-17 01:00:00,      3.370000,      1.342000,          3.335000,                    23.682972,      1.006000
                1552800600,           2019-03-17 05:30:00,           2019-03-17 01:30:00,      3.370000,      1.330000,          3.327000,                    23.618321,      1.005000
                1552802400,           2019-03-17 06:00:00,           2019-03-17 02:00:00,      3.370000,      1.353000,          3.376000,                    23.981421,      1.005000
                1552804200,           2019-03-17 06:30:00,           2019-03-17 02:30:00,      3.370000,      1.330000,          3.381000,                    24.001666,      1.005000
                1552806000,           2019-03-17 07:00:00,           2019-03-17 03:00:00,      3.370000,      1.330000,          3.352000,                    23.795795,      1.005000
                1552807800,           2019-03-17 07:30:00,           2019-03-17 03:30:00,      3.370000,      1.330000,          3.320000,                    23.568628,      1.005000
                1552809600,           2019-03-17 08:00:00,           2019-03-17 04:00:00,      3.370000,      1.319000,          3.326000,                    23.604037,      1.006000
                1552811400,           2019-03-17 08:30:00,           2019-03-17 04:30:00,      3.370000,      1.330000,          3.342000,                    23.724805,      1.005000
                1552813200,           2019-03-17 09:00:00,           2019-03-17 05:00:00,      3.370000,      1.330000,          3.344000,                    23.739003,      1.006000
                1552815000,           2019-03-17 09:30:00,           2019-03-17 05:30:00,      3.370000,      1.308000,          3.344000,                    23.724557,      1.005000
                1552816800,           2019-03-17 10:00:00,           2019-03-17 06:00:00,      3.370000,      1.319000,          3.341000,                    23.710490,      1.005000
                1552818600,           2019-03-17 10:30:00,           2019-03-17 06:30:00,      3.370000,      1.319000,          3.324000,                    23.589844,      1.005000
                1552820400,           2019-03-17 11:00:00,           2019-03-17 07:00:00,      3.370000,      1.330000,          3.332000,                    23.653816,      1.005000
                1552822200,           2019-03-17 11:30:00,           2019-03-17 07:30:00,      3.370000,      1.319000,          3.390000,                    24.058234,      1.006000
                1552824000,           2019-03-17 12:00:00,           2019-03-17 08:00:00,      3.370000,      1.342000,          3.519000,                    24.989619,      1.006000
                1552825800,           2019-03-17 12:30:00,           2019-03-17 08:30:00,      3.370000,      1.342000,          3.573000,                    25.373091,      1.006000
                1552827600,           2019-03-17 13:00:00,           2019-03-17 09:00:00,      3.370000,      1.308000,          3.580000,                    25.398898,      1.007000
                1552829400,           2019-03-17 13:30:00,           2019-03-17 09:30:00,      3.370000,      1.296000,          3.659000,                    25.950756,      1.006000
                1552831200,           2019-03-17 14:00:00,           2019-03-17 10:00:00,      3.370000,      1.296000,          3.713000,                    26.333740,      1.006000
                1552833000,           2019-03-17 14:30:00,           2019-03-17 10:30:00,      3.370000,      1.308000,          3.754000,                    26.633370,      1.006000
                1552834800,           2019-03-17 15:00:00,           2019-03-17 11:00:00,      3.370000,      1.296000,          3.749000,                    26.589064,      1.006000
                1552836600,           2019-03-17 15:30:00,           2019-03-17 11:30:00,      3.370000,      1.296000,          3.711000,                    26.319556,      1.007000
                1552838400,           2019-03-17 16:00:00,           2019-03-17 12:00:00,      3.370000,      1.330000,          3.660000,                    25.982282,      1.006000
                1552840200,           2019-03-17 16:30:00,           2019-03-17 12:30:00,      3.370000,      1.308000,          3.655000,                    25.930998,      1.006000
                1552842000,           2019-03-17 17:00:00,           2019-03-17 13:00:00,      3.370000,      1.330000,          3.663000,                    26.003579,      1.006000
                1552843800,           2019-03-17 17:30:00,           2019-03-17 13:30:00,      3.370000,      1.353000,          3.645000,                    25.892263,      1.006000
                1552845600,           2019-03-17 18:00:00,           2019-03-17 14:00:00,      3.370000,      1.330000,          3.676000,                    26.095866,      1.006000
                1552847400,           2019-03-17 18:30:00,           2019-03-17 14:30:00,      3.370000,      1.330000,          3.694000,                    26.223648,      1.006000
                1552849200,           2019-03-17 19:00:00,           2019-03-17 15:00:00,      3.370000,      1.364000,          3.698000,                    26.276739,      1.006000
                1552851000,           2019-03-17 19:30:00,           2019-03-17 15:30:00,      3.370000,      1.353000,          3.702000,                    26.297163,      1.006000
                1552852800,           2019-03-17 20:00:00,           2019-03-17 16:00:00,      3.370000,      1.364000,          3.674000,                    26.106203,      1.006000
                1552854600,           2019-03-17 20:30:00,           2019-03-17 16:30:00,      3.370000,      1.387000,          3.643000,                    25.902389,      1.007000
                1552856400,           2019-03-17 21:00:00,           2019-03-17 17:00:00,      3.370000,      1.409000,          3.633000,                    25.846993,      1.007000
                1552858200,           2019-03-17 21:30:00,           2019-03-17 17:30:00,      3.370000,      1.409000,          3.636000,                    25.868337,      1.006000
                1552860000,           2019-03-17 22:00:00,           2019-03-17 18:00:00,      3.370000,      1.420000,          3.606000,                    25.662697,      1.006000
                1552861800,           2019-03-17 22:30:00,           2019-03-17 18:30:00,      3.370000,      1.443000,          3.561000,                    25.358546,      1.006000
                1552863600,           2019-03-17 23:00:00,           2019-03-17 19:00:00,      3.370000,      1.432000,          3.526000,                    25.101680,      1.006000
                1552865400,           2019-03-17 23:30:00,           2019-03-17 19:30:00,      3.370000,      1.465000,          3.473000,                    24.746903,      1.005000
                1552867200,           2019-03-18 00:00:00,           2019-03-17 20:00:00,      3.370000,      1.465000,          3.422000,                    24.383502,      1.006000
                1552869000,           2019-03-18 00:30:00,           2019-03-17 20:30:00,      3.370000,      1.477000,          3.354000,                    23.906881,      1.006000
                1552870800,           2019-03-18 01:00:00,           2019-03-17 21:00:00,      3.370000,      1.432000,          3.306000,                    23.535495,      1.006000
                1552872600,           2019-03-18 01:30:00,           2019-03-17 21:30:00,      3.370000,      1.477000,          3.244000,                    23.122815,      1.005000
                1552874400,           2019-03-18 02:00:00,           2019-03-17 22:00:00,      3.380000,      1.488000,          3.197000,                    22.794720,      1.005000
                1552876200,           2019-03-18 02:30:00,           2019-03-17 22:30:00,      3.370000,      1.465000,          3.175000,                    22.623500,      1.005000
                1552878000,           2019-03-18 03:00:00,           2019-03-17 23:00:00,      3.370000,      1.477000,          3.149000,                    22.445667,      1.005000
                1552879800,           2019-03-18 03:30:00,           2019-03-17 23:30:00,      3.380000,      1.477000,          3.103000,                    22.117785,      1.005000
                1552881600,           2019-03-18 04:00:00,           2019-03-18 00:00:00,      3.380000,      1.443000,          3.092000,                    22.018709,      1.004000
                1552883400,           2019-03-18 04:30:00,           2019-03-18 00:30:00,      3.380000,      1.477000,          3.116000,                    22.210447,      1.005000
                1552885200,           2019-03-18 05:00:00,           2019-03-18 01:00:00,      3.380000,      1.488000,          3.113000,                    22.195797,      1.005000
                1552887000,           2019-03-18 05:30:00,           2019-03-18 01:30:00,      3.380000,      1.477000,          3.134000,                    22.338749,      1.005000
                1552888800,           2019-03-18 06:00:00,           2019-03-18 02:00:00,      3.380000,      1.454000,          3.184000,                    22.680744,      1.005000
                1552890600,           2019-03-18 06:30:00,           2019-03-18 02:30:00,      3.380000,      1.510000,          3.247000,                    23.165271,      1.005000
                1552892400,           2019-03-18 07:00:00,           2019-03-18 03:00:00,      3.380000,      1.454000,          3.318000,                    23.635273,      1.005000
                1552894200,           2019-03-18 07:30:00,           2019-03-18 03:30:00,      3.380000,      1.488000,          3.360000,                    23.956916,      1.006000
                1552896000,           2019-03-18 08:00:00,           2019-03-18 04:00:00,      3.380000,      1.443000,          3.394000,                    24.169308,      1.005000
                1552897800,           2019-03-18 08:30:00,           2019-03-18 04:30:00,      3.380000,      1.477000,          3.454000,                    24.619668,      1.006000
                1552899600,           2019-03-18 09:00:00,           2019-03-18 05:00:00,      3.380000,      1.454000,          3.521000,                    25.081312,      1.007000
                1552901400,           2019-03-18 09:30:00,           2019-03-18 05:30:00,      3.380000,      1.454000,          3.577000,                    25.480220,      1.006000
                1552903200,           2019-03-18 10:00:00,           2019-03-18 06:00:00,      3.380000,      1.454000,          3.688000,                    26.270912,      1.006000
